record_id,mixture_number,mixture_label,ch4_volume_fraction,dme_volume_fraction,equivalence_ratio,temperature_adjusted_K,pressure_adjusted_atm,ignition_delay_us,pressure_original_atm,temperature_original_K,high_temperature_correlation_us,low_temperature_correlation_us,adjustment_status,ignition_target,ignition_type,facility,source_instrument,provenance,notes
zinner2008_mix7_row01,7,60CH4_40DME,0.60,0.40,0.5,1395,16.0,43,16.9,1411,41,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 1",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row02,7,60CH4_40DME,0.60,0.40,0.5,1347,17.1,86,18.0,1361,68,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 2",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row03,7,60CH4_40DME,0.60,0.40,0.5,1258,18.5,219,19.5,1273,187,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 3",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row04,7,60CH4_40DME,0.60,0.40,0.5,1204,20.0,396,22.1,1231,304,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 4",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row05,7,60CH4_40DME,0.60,0.40,0.5,1115,20.3,828,22.4,1139,,957,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 5",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row06,7,60CH4_40DME,0.60,0.40,0.5,1047,21.0,1474,23.3,1071,,1314,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 6",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row07,7,60CH4_40DME,0.60,0.40,0.5,1422,6.8,64,7.1,1436,54,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 7",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row08,7,60CH4_40DME,0.60,0.40,0.5,1377,7.1,91,7.1,1377,99,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 8",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row09,7,60CH4_40DME,0.60,0.40,0.5,1335,7.7,164,8.4,1362,106,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 9",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row10,7,60CH4_40DME,0.60,0.40,0.5,1287,7.8,287,8.5,1313,185,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 10",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row11,7,60CH4_40DME,0.60,0.40,0.5,1248,8.3,439,9.3,1280,265,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 11",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row12,7,60CH4_40DME,0.60,0.40,0.5,1169,8.5,1145,10.0,1208,669,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 12",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row13,7,60CH4_40DME,0.60,0.40,0.5,1482,0.8,74,0.8,1488,116,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 13",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row14,7,60CH4_40DME,0.60,0.40,0.5,1415,0.9,142,0.9,1425,205,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 14",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row15,7,60CH4_40DME,0.60,0.40,0.5,1398,0.9,183,0.9,1411,231,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 15",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row16,7,60CH4_40DME,0.60,0.40,0.5,1345,0.9,383,0.9,1357,412,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 16",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row17,7,60CH4_40DME,0.60,0.40,0.5,1322,0.9,487,0.9,1325,597,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 17",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row18,7,60CH4_40DME,0.60,0.40,0.5,1316,0.8,647,0.8,1319,685,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 18",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row19,7,60CH4_40DME,0.60,0.40,0.5,1292,1.0,908,1.0,1297,820,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 19",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row20,7,60CH4_40DME,0.60,0.40,0.5,1520,1.6,33,1.7,1532,52,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 20",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row21,7,60CH4_40DME,0.60,0.40,0.5,1426,1.6,112,1.7,1439,124,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 21",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row22,7,60CH4_40DME,0.60,0.40,0.5,1338,1.8,258,1.8,1340,345,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 22",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row23,7,60CH4_40DME,0.60,0.40,0.5,1347,1.8,316,1.8,1353,294,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 23",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row24,7,60CH4_40DME,0.60,0.40,0.5,1250,1.8,1004,1.9,1267,795,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 24",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix7_row25,7,60CH4_40DME,0.60,0.40,0.5,1241,1.9,1235,2.0,1250,988,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #7, printed p.58, PDF p.72, row 25",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row01,8,60CH4_40DME,0.60,0.40,0.3,1414,26.8,36,27.7,1425,29,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 1",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row02,8,60CH4_40DME,0.60,0.40,0.3,1384,27.6,46,28.3,1392,40,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 2",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row03,8,60CH4_40DME,0.60,0.40,0.3,1285,30.0,153,31.5,1298,110,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 3",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row04,8,60CH4_40DME,0.60,0.40,0.3,1209,33.1,304,35.1,1225,270,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 4",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row05,8,60CH4_40DME,0.60,0.40,0.3,1120,33.8,683,37.0,1142,,708,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 5",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row06,8,60CH4_40DME,0.60,0.40,0.3,1052,34.5,1120,38.0,1075,,974,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 6",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row07,8,60CH4_40DME,0.60,0.40,0.3,1014,35.7,1476,40.0,1041,,1119,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 7",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row08,8,60CH4_40DME,0.60,0.40,0.3,1422,6.7,57,6.9,1430,63,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 8",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row09,8,60CH4_40DME,0.60,0.40,0.3,1380,7.0,80,7.2,1388,94,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 9",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row10,8,60CH4_40DME,0.60,0.40,0.3,1347,7.4,130,7.7,1361,122,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 10",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row11,8,60CH4_40DME,0.60,0.40,0.3,1297,7.7,278,8.1,1314,203,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 11",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row12,8,60CH4_40DME,0.60,0.40,0.3,1262,7.9,436,8.0,1265,378,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 12",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row13,8,60CH4_40DME,0.60,0.40,0.3,1262,7.9,453,8.7,1288,269,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 13",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row14,8,60CH4_40DME,0.60,0.40,0.3,1223,8.2,717,8.7,1240,501,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 14",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row15,8,60CH4_40DME,0.60,0.40,0.3,1168,8.4,1363,9.0,1185,1070,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 15",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row16,8,60CH4_40DME,0.60,0.40,0.3,1488,1.6,32,1.6,1488,84,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 16",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row17,8,60CH4_40DME,0.60,0.40,0.3,1425,1.6,104,1.6,1430,146,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 17",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row18,8,60CH4_40DME,0.60,0.40,0.3,1357,1.8,252,1.8,1363,279,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 18",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row19,8,60CH4_40DME,0.60,0.40,0.3,1334,1.9,289,2.0,1344,332,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 19",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row20,8,60CH4_40DME,0.60,0.40,0.3,1287,1.9,555,2.0,1299,564,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 20",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix8_row21,8,60CH4_40DME,0.60,0.40,0.3,1233,1.9,1283,2.1,1252,999,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #8, printed p.59, PDF p.73, row 21",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
